created_at,date,time,username,tweet,target
1587082769000,2020-04-17,03:19:29,realist21_34,"Hediye 2 gb instagram 15 dk instagram kullanımdan sonra bitti... son 409 mb 1 dk içinde bitti!! Kandırmayın insanları dürüst olun, gerçi ülkenin yarısından fazlası fırsatçı siz yapmışsınız çokmu..  pic.twitter.com/E60nyWLX6E",0
1587082384000,2020-04-17,03:13:04,helvacinafiz,"Yeni geçmiştim Turkcell e. 2 ayda pişman oldum. Yahu bi bildirim ya. Ama pardon o zaman açma - kapama bedeli diye 30 TL geçiremicektiniz. Siz de haklısınız. Yaptığınız yasal dolandırıcılık sanırım. 30 TL nin peşine düşmicem de, en yakın zamanda hattı taşıcam.",0
1587082321000,2020-04-17,03:12:01,eraykiskan,"Kurumsal şirketlerden hizmet alabilmek için sosyal medya kanallarından başka çözüm yok mu? Ulaşılamayan ve ulaşıldığında ""yetkisi olmayan"" müşteri hizmetleri ne işe yarıyor? 

@Murat__Erkan @Turkcell @TurkcellHizmet @SuperonlineNet @SuperYardim
#superonline #turkcell",0
1587082122000,2020-04-17,03:08:42,soberano____,İnternetin parasını veriyoruz da hizmeti alamıyoruz. 45 dakikadır müşteri hizmetlerini arıyorum açan yok @Turkcell buna irtifa kaybı derler,0
1587081927000,2020-04-17,03:05:27,mustafuckk,Bence kesinlikle superbox alma derim. çünkü @Turkcell  superbox pişmanlıktır :),0
1587081400000,2020-04-17,02:56:40,servetekik,Turkcell soyguncudur aksini iddia eden oruspu cocudur,0
1587080628000,2020-04-17,02:43:48,wenezzia,"@Turkcell 15 dakikadan fazla hatta bekliyor, arıza kaydı açtırırsam virüsten dolayı yaklaşık 10 gün içinde müdahale edileceği belirtiliyor. O halde ben neden piyasadan daha pahalı olmanıza rağmen sizi tercih ediyorum?",0
1587080526000,2020-04-17,02:42:06,f1rrr,#superonline #turkcell müşteri hizmetlerinden cevap alma çabaları.  İnternetimiz neden kesildi acaba? Neden hizmet verilmiyor gece? O zaman kesilmeyen internet sağlayın.  pic.twitter.com/d2W3S8i0GY,0
1587080382000,2020-04-17,02:39:42,sgurayemre,"6 mb internet için 64.90 TL. Hem de en bi en kampanyalı fiyat. O da kafasına göre bağlanıyor. Size muhtaç bırakanlara da size de yazıklar olsun. Bu çağda bu hız, bu fiyat. İnsanda! Biraz utanma olur yahu... @Turkcell @TurkcellHizmet",0
1587079532000,2020-04-17,02:25:32,abdulkerimbakir,Bugün 00.00 ile 02.00 sırasında sırf intetnet paketi için 200 liraya yakın fatura ödediğim Turkcell aranıyor moduna takıldı. Beni Türk Telekom’un 1 mbps internetine mahkum etti. Neyi iletmem gerekiyordu? 2 saatlik kesintiyi kendiniz göremiyor musunuz??,0
1587079390000,2020-04-17,02:23:10,efegvven,@TurkcellHizmet Ev İnterneti olarak turkcell superonline kullanıyoruz ve sürekli kesiliyor şuanda kesildi artık lütfen çözüm bulurmusunuz,0
1587079320000,2020-04-17,02:22:00,damnkemre,@Turkcell sanırım interneti 4kat hızlandırayım derken 4 kat yavaşlattınız hiç bir şey yapamıyorum internet ile,0
1587079230000,2020-04-17,02:20:30,arkeologbiradam,Sizin vereceğiniz internetinde hizmetinde ta aq @Turkcell,0
1587079179000,2020-04-17,02:19:39,batuhanigci,Kardeşim gecenin bu vakti interneti neden kesiyorsunuz amacınız nedir oyunun içine sıçtınız yine @TurkcellHizmet @Turkcell,0
1587078790000,2020-04-17,02:13:10,oguzhan91110955,İnternetin ayrı bir rezalet müşteri temsilcin daha da rezalet.!! @TurkcellHizmet @Turkcell,0
1587078282000,2020-04-17,02:04:42,ayse61,Turkcell bide her hafta internet veriyoruz diye dolanıyor mk kazıkçıları bip verip duruyor,0
1587078262000,2020-04-17,02:04:22,tetikteyizq,turkcell var ya sinir edersin adamı faturamı daha yeni ödedim hattınız kullanıma kapatıldı diyor ya sabııııır,0
1587078039000,2020-04-17,02:00:39,onurtirpan,Turkcell’e gececegine dumanla haberlesmeni oneririm. :(,0
1587076677000,2020-04-17,01:37:57,ranak2020,Gsm operetörleri anca faturaları yükseltir,0
1587076573000,2020-04-17,01:36:13,mrzfnlclkhcalps,Utanma hissi bu ulkeden gideli cok oldu...,0
1587076503000,2020-04-17,01:35:03,renasbzn,Sayın @Turkcell evde hayat var ama internetiniz ve çekim gücünüz yok maalesef,0
1587076125000,2020-04-17,01:28:45,nbreak21,"1 gün sonra Iptal ettiğim
Superonline aboneliği için 
682 tl fatura uyduran Turkcell
Ahlaksız bir Dolandırıcıdır 
Interneti de TV si de beş para etmez",0
1587075983000,2020-04-17,01:26:23,hallwaysdevil,hattımda kullanmak için internet dururken hesaba aşım paketi aktive eden turkcell artık ne yapsak da insanları kandırsak diye uğraşıyorsunuz bıktım cidden,0
1587075959000,2020-04-17,01:25:59,sadeceserkann,Turkcell gece gece noluyo kanka gidip geliyosun derde sokma beni şimdi @TurkcellHizmet,0
1587075192000,2020-04-17,01:13:12,ahmettanko,6 aydır hizmet vermiyorlar taahhüdüm bitmediği için kapatmıyorlar da faturayı da iptal etmiyorlar vermedikleri hizmetin ücretini de utanmadan almak için ihbar gönderiyorlar türkcell yöneticileri müşterilerinizi yolunacak tavuk sanmaktan vazgeçin bu sizi bir yere götürmez,0
1587074831000,2020-04-17,01:07:11,abdulkerimbakir,Sayın @Turkcell @TurkcellHizmet akşamdan beri ne arıyorsun bir anlatsana? Bı ortamda insanların sabırlarının sınırlarını mı arıyorsunuz acaba?  @TcellPlatinum bir sürü fazla para veriyoruz. Sonucu bu mu??? pic.twitter.com/zSMxD9CG2g,0
1587074667000,2020-04-17,01:04:27,alwayswiftaylor,ya ben odamda oturup oyun bile oynayamıyorum çünkü internet odamda çekmiyo turkcell sen sadece mobil kalsaydın keşke hiç ev internetine falan karışmasaydın berbatsın çünkü berbat,0
1587074337000,2020-04-17,00:58:57,alptekinhalil,@Turkcell @TurkcellHizmet @SuperYardim 10Mbps olarak taahhut verdiginiz superboxinizin hizlari asagidaki gibidir. Bu kacinci mesaj artik cozum uretin uretemiyorsaniz sozlesmeyi feshedin !!! Size cayma bedeli odemeyi kabul etmiyorum!!! pic.twitter.com/gJlw9nN7bV,0
1587074309000,2020-04-17,00:58:29,gokceacibadem,Turkcell Superonline güya internet hızını 2 katına çıkarmış. O yüzden mi şu an hiçbir şekilde internete bağlanamıyoruz? Neyseki ay sonunda anlaşmamız bitiyor ilk işim aboneliği sonlandırmak olacak! @TurkcellHizmet,0
1587073807000,2020-04-17,00:50:07,tatliebubekir,Akıllı Fatura kampanyasına dahilken nasıl olur da turkcell bana sormadan ek paket yapabiliyor bana bunu açıklayabilir misiniz? @Turkcell,0
1587073748000,2020-04-17,00:49:08,eneeskurtt,bu Turkcell'in amk 2 güne geliyoruz dediler 1 ay oldu mağara hayatına döndüm iyice,0
1587073544000,2020-04-17,00:45:44,nikimnerde,@Turkcell Arayın artık 45 dk oldu şuan,0
1587073323000,2020-04-17,00:42:03,zmimarlar,"Üstelik paketim 49 lira, 24 lira ek ücret nedir? Şaka mısınız? Umarım uyuyorumdur. Ve sabah kalktığımda bunlar yaşanmamış olur @Turkcell @TurkcellHizmet",0
1587073188000,2020-04-17,00:39:48,endoplazma03,"Çalat kazandan 2 gündür hediye kazanıyorum yüklenmiyor, biraz önce salla kazanı yaptım o da yüklenmedi ne biçim hizmet bu neden böyle yapıyorsunuz, evde tıkıldık kaldık zaten neden vermiyorsunuz hediyelerimi?",0
1587073042000,2020-04-17,00:37:22,nihandobarlan,Turkcell de aynı bıktım değişecem,0
1587073015000,2020-04-17,00:36:55,gunes_4154,Yıllardır müşterisi olanları kandırmayıda iyi biliyor. @Turkcell @TurkcellHizmet,0
1587072858000,2020-04-17,00:34:18,gunes_4154,Asla sözlerinde durmuyorlar. Bizi çok mağdur etti @Turkcell @TurkcellHizmet,0
1587072776000,2020-04-17,00:32:56,gunes_4154,"İnanmayın @Turkcell @TurkcellHizmet hiç bir sözünde durmuyorlar.

REKLAMLARINA KANMAYIN
@Turkcell hariç nere giderseniz gidin.",0
1587072707000,2020-04-17,00:31:47,zeze___,"Türkiye'nin başkentinin göbeğinde,  ayda 140 tl verdiğim internetten  dizi izleyemiyorum. inanılmaz  ama gerçek.  Bravo @TurkcellHizmet @Turkcell",0
1587072650000,2020-04-17,00:30:50,adnanay12343736,"sizlerden yardim bekleyen @ReelAlacak mağdurlarına sormanız gerek.
Bundan sonra sizinle işim olmaz. Ve bu yaptığınizi tüm çevreme her fırsatta anlatıyorum. Üç kuruş için eski müşterilerinin tüm bilgilerini bir ahlaksız firma ile paylaşan servis sağlayıcı diye.
@Turkcell pismanlik",0
1587072639000,2020-04-17,00:30:39,fridacmoss,olur mu canım bedava! varolan hattınızın kullanımsüresibitti  yenisi şu ama 10 lira fazla diye bide zamyapıyorlar! şikayetçiyiz @tcbestepe @TurkcellHizmet den @Turkcell @iletisim #turkcell,0
1587072594000,2020-04-17,00:29:54,enbeyazenci,turkcell senden adam olmaz kapatıyoruz güzel geceler,0
1587072535000,2020-04-17,00:28:55,tambiileydi,Turkcell artık terbiye falan bırakmadınız bok gibi internetiniz yüzünden Murat övüc videoları izleyemiyorum bıktım ya @TurkcellHizmet @Turkcell,0
1587072457000,2020-04-17,00:27:37,okumamyoktur,turkcell sen beni sikmeye mi çalışıyosun yine :@@ beni ara..,0
1587072416000,2020-04-17,00:26:56,hayalsilsilesi,Aynı alt yapı sorununu bitmeyen çekmeme şikayetini bir türlü atlatamadık @SuperonlineNet @Turkcell,0
1587071787000,2020-04-17,00:16:27,ozgurkahveciogl,"#EvdeKal çağrısıyla
@DSmartDunyasi tv+internet paketimi yükseltti
@TurkTelekom 24mpbs hızımı 50mbps yaptı
@Turkcell paketimi 2 katına çıkardı
Şaka şaka hepsi tökezledi😅
Altyapı kalitesizliği gün yüzüne çıktı bağlantılar yavaşladı koptu
#evdehayatyavaşlatıldı
#evdehayatkısıtlandı",0
1587071767000,2020-04-17,00:16:07,b_yavas,"Aynı sorun bende de var, 360p  bile izleyemiyorum.. #Turkcell #superbox @Turkcell size diyoruz...",0
1587071281000,2020-04-17,00:08:01,ouzhannce17,Yok böyle birşey 34dk bekledim bir ses gelmiyo diye kapattı ben 34 dk bekledim sende 2dk bekle ne olur @TurkcellHizmet @Turkcell  pic.twitter.com/svOBTUCj0R,0
1587071229000,2020-04-17,00:07:09,mchtozdemir13,İnternet hızı artık yetmiyor bi el atın #Turkcell #superbox,0
1587315969000,2020-04-19,20:06:09,lokmanakay47,En azından 4 tane Hattımı da eski paketlerine çevirebilirsiniz çok mutlu olurum 15 senedir Turkcell deyiz Bence bu bizim hakkımız saygılar 5350456711 @Murat__Erkan @TurkcellHizmet,4
1587315358000,2020-04-19,19:55:58,umorethanstan,aa şuna bak turkcell gelmiş,4
1587315311000,2020-04-19,19:55:11,ertuayse,@Turkcell  yapar bi güzellik,4
1587315155000,2020-04-19,19:52:35,fatihtoraman,Ya siz şaşırdınız mı? Napıyosunuz? Ben böyle bişey istemedim! Kafanıza göre ne tanımlıyosunuz? @VodafoneDestek @VodafoneTR @vodafonered ne olur beni bunlardan kurtarın @TurkTelekom @Turkcell  pic.twitter.com/s8gwskk7Ij,4
1587315151000,2020-04-19,19:52:31,hiltolina,Bir miktar kral hareketler #Turkcell  pic.twitter.com/q8ffdWM17I,4
1587315051000,2020-04-19,19:50:51,mustafahamit,@TurkcellHizmet @Turkcell resmen uçuyoruz bu ne hız ?  pic.twitter.com/uzT1cZMyIR,4
1587314962000,2020-04-19,19:49:22,_favori_adam,Sene 2012 Turkcell çağrı merkezinde yaz şenliği gülme yarışmasına katılmıştım. Giydiğim pembe Penye sayesinde 2. Olmustum. 😀 benim için güzel bir anıydı... Sizinle çalışmaktan oldukça keyif almıştım Turkcell ailesi.  pic.twitter.com/xblIaD2R30,4
1587314571000,2020-04-19,19:42:51,meelikegg,bir adam vardı canı sıkılann turkcell im geldi sıkıntı bitti,4
1587314540000,2020-04-19,19:42:20,nzlmlk2010,Evde internet hizmetinizde yasamis oldugunuz ariza sebebiyle internetsiz kalmamaniz icin ucretsiz olarak sundugumuz haftalik cepten 4GB hizmetimizi kullanabilirsiniz. Dilediginiz bir Turkcell hatti ile ucretsiz kullanabilirsiniz. Teşekkürler @TurkcellHizmet,4
1587314250000,2020-04-19,19:37:30,iamthepinata,"turkcell'le bağlan hayata, hayata bağlan turkcell'le  https://twitter.com/eskireklamIar/status/1251911177900261381 …",4
1587313585000,2020-04-19,19:26:25,ruveyda__yilmaz,Bi mesaj atan TURKCELL o da olmasa mesaj atan yok lan,4
1587313292000,2020-04-19,19:21:32,osmancakir0,"Haksız şekilde insanları işinden ettikten sonra arayıp ""Turkcell'e geçeceğim"" dedikten sonra gün aşırı arayıp türlü türlü tekliflerle gelmişlerdi ama böyle birşeyin olduğunu ilk defa görüyorum dhdvdhsb  pic.twitter.com/kwyIEJA7dj",4
1587313112000,2020-04-19,19:18:32,recep86847683,zaten devletteki alt yapısı. telekom un işletmesi devlette olmasına gerek yok. alt yapı önemli. turkcell olsun vodafone olsun devletin alt yapısı üstünden hizmet veriyor. telekom kullanan insan sayısı artmıyor giderek düşüyor. buda sistemin değişmesinden kaynaklı+,4
1587312755000,2020-04-19,19:12:35,tunahanharbaci,@Turkcell Buna ne ad veriliyordu 😂  pic.twitter.com/x3hyKX5CRR,4
1587312297000,2020-04-19,19:04:57,eeaa1907,Mükemmel hizmetinizi neye borçluyuz? @Turkcell  pic.twitter.com/cADI0NDhpq,4
1587311656000,2020-04-19,18:54:16,turkcellhizmet,Yararlanabileceğiniz tekliflerimiz için Dijital Operatör uygulamamızı inceleyebilir veya 05327572222 numaralı Turkcell Tarife ve Kampanya destek hattına ücretsiz ulaşarak bilgi alabilirsiniz.  http://turkcell.li/doindir ,4
1587311589000,2020-04-19,18:53:09,emirhnarslan,"@VodafoneTR resmen dolandiricilik yaptigi icin mobil hattımi size gecirdim. Siz de sattıgınız seyi temin etmekten acizsiniz, zoru yapip kolay olani yapamiyorsunuz. Illa size de lanet edip parasi neyse verip duzgun hizmet almak için turkcell e mi gecelim?",4
1587311485000,2020-04-19,18:51:25,_canfatma_,"#vodafonepişmanlıktır 25 gündür evde net yok. Müşteri temsilcileri topu sahaya, sahadaki @VodafoneTR  çalışanları topu @TurkTelekom a, onlarda tekrar Vodafona ... Bu böyle 25 gündür. Tebrikler 👎👏
@VodafoneDestek @VodafoneMedya
@Turkcell e geçicem ama 450 TL cayma bedeli var 😔",4
1587311369000,2020-04-19,18:49:29,yuxelmurat,"18 gün boyunca kota kullanımım 178 GB.

Bu ay kota sınırı olmadığını öğrendikten sonra 24 saatlik kullanımım 82 GB.

😀 Teşekkürler @Turkcell @TurkcellHizmet

Kızınca kızıyorum. Ama şimdi hakkınızı veriyorum. Upload hızı da iyi download hızı da.",4
1587311138000,2020-04-19,18:45:38,kalempliyakis,"@TurkcellHizmet,  Vodafone kullanıyorum, Turkcell'e geçeceğim de yardımcı olur musunuz?",4
1587311109000,2020-04-19,18:45:09,ekremgiris,Turkcell masallarına devam ediyor.,4
1587309795000,2020-04-19,18:23:15,sevaler10,"#turktelekom dün beni aradınız ev interneti için, beni arayan arkadaşın konuşma üslubu hiç hos değildi yıllardır #Turktelekom ve #Turkcell in kullanicisiyim bu güne kadar Türkcellden aldığım hizmetin çeyreğini alamadim turktelekom dan",4
1587309793000,2020-04-19,18:23:13,susiedesdenova,Turkcell superbox kullananlar var mı ?,4
1587308453000,2020-04-19,18:00:53,nejla_cam,Turkcell hat kullanan tanımadığım bi numaradan video geliyor kimsin yazdıktan sonra ses kaydı geliyor. Arapça bir şeyler söyleyen adamdan anladığım tek şey Eskişehir ve Irak oldu...,4
1587307555000,2020-04-19,17:45:55,salih_guvenc,Önceleri Turkcell aylık verirdi hediyelerini.  Sonraları haftalığa düştü olsun dedik  artık sadece 24 saat veya daha az veriyor.  Kendi abonelerinize farklı yaklaşmalısınız yazıktır diğer operatörlere göre minimum her ay 20 lira fazla veriyoruz.,4
1587307153000,2020-04-19,17:39:13,damlakoc24,Desteğiniz ve hızlı İnternetiniz için teşekkürler Turkcell💛,4
1587307058000,2020-04-19,17:37:38,ffakturk,zamanında Turkcell’de çalışırken 24 ay taksitle 1399₺’ya aldığım PS4 şuan 3000₺’den aşağı satılmıyor. ileriye dönük tek doğru yatırımım bu galiba,4
1587306332000,2020-04-19,17:25:32,damlakoc24,Ramazanda haftalık salla kazan hakkı 2 olacak mı? @Turkcell,4
1587306304000,2020-04-19,17:25:04,gulbariya,Sevgili @Turkcell salla kazanda bir aylık fizy üyeliği hediye vermiştiniz ama bir ay yaklaşık 2 saat içinde bitti!!!  pic.twitter.com/DflFKURd1R,4
1587306107000,2020-04-19,17:21:47,haticee_bilgin,Keşke haftalık hediyeler verseniz de biraz mutlu olsak  günlük vermeyin,4
1587306039000,2020-04-19,17:20:39,turkcell,"#Ramazan'da Salla Kazan hediyelerinizi ister siz kullanın, ister sevdiklerinize yollayın. Hediyeniz sevdiklerinize ikiye katlanarak ulaşsın! 🎁  http://turkcell.li/doindir  pic.twitter.com/XzwgDWEhPM",4
1587305868000,2020-04-19,17:17:48,harunerkan16,"Her ay ""hediye"" olarak verdiğiniz 10 GB TV+ paketi ne işe yarıyor acaba? Ne izleyebiliyorum bu 10 GB ile? 
@Turkcell @TurkcellHizmet",4
1587305789000,2020-04-19,17:16:29,goldenliqueur,turk telekom cok zor cekiyor turkcell bence,4
1587305149000,2020-04-19,17:05:49,fndddda,Turkcell fiber daha senin hızınla tanışmamış,4
1587304463000,2020-04-19,16:54:23,septiksosyolog,Bakın böyle hediyeler beni duygulandırır arkadaşlar @didolazuri yine bir dido inceliği #Turkcell  pic.twitter.com/GM1imIqyFC,4
1587304123000,2020-04-19,16:48:43,necatisemihhh,@VodafoneTR'dan @Turkcell'e geçme vakti gelmiştir.,4
1587303724000,2020-04-19,16:42:04,iboblogg,En iyis turkcell knk çok hızlı,4
1587303223000,2020-04-19,16:33:43,setatyenuc1903,Hiçbirinde müşteri temsilcisi çıkmıyor ki abi 😊 turkcell Telekom yada bankalar...,4
1587302703000,2020-04-19,16:25:03,ciarracia,"@TurkNet @TurkNetDestek @TurkTelekom @Turkcell 
Beni TürkNet den lütfen kurtarın.😪😪😩😩😩😓😓😓😥😥😥😥  pic.twitter.com/sl8OsX1ysr",4
1587302111000,2020-04-19,16:15:11,tekinistali,Yıllar önce turkcell reklaminda @gulseyazar ın ragga oktayin annesi rolünde oynamasi paradoksu 😂,4
1587301971000,2020-04-19,16:12:51,seninsesin1903,"süperonline almak için yaklaşık 45 dakika müşteri hizmetlerini aradım ulaşamadım.... ertesi sabah aradılar bilgi aldım. tekrar aradıklarında istemediğimi belirttim, çalışan insanlarsınız anlamaya çalışıyorum. #superonline @Turkcell @TurkcellHizmet pic.twitter.com/31F42OwVrF",4
1587301374000,2020-04-19,16:02:54,lilfuckingpeep,turkcell sana kurban olayım aq türk telekomu bırak hayatimi,4
1587301176000,2020-04-19,15:59:36,ercanba15248559,Turkcell bile benim yanımda herşey düzelicek inanıyorum🙏🙏teşekkürler😇😇,4
1587301174000,2020-04-19,15:59:34,sefasimsek,Yanlış anlatmış olabilirim. Hali hazırda sadece @Turkcell çekiyor o da elektrikler kesince gidiyor. @TurkTelekom ve @VodafoneTR zaten hiç çekmiyor. Acil durumlarda bunun eksikliği yaşanacaktır.,4
1587300538000,2020-04-19,15:48:58,erdal12991,Ttnet kullanıcısıyım 7 gün oldu arıza  kaydı bırakalı tamam zor günlerden geçiyoruz ama ne arayan ne soran ! şunu gördüm ki @TurkTelekom pişmanliktir.En kısa sürede gsm hattımı taşıdığım gibi ev internetimi de @Turkcell e taşiyacağim.,4
1587300084000,2020-04-19,15:41:24,turkcell,"Macera dolu @PUBGMobile_TR turnuvası başlıyor! Her operatörden oyunsevere açık olan Büyük Turnuva'ya katılmak için @BiPMobil uygulamasını indirip, bugün saat 19.00'da kanalımızda yayımlanacak soruyu cevaplayan ilk 100 kişiden biri olmanız yeterli.  https://bit.ly/BiP-PUBGMOBILE  pic.twitter.com/CLSp1YfIy6",4
1587299755000,2020-04-19,15:35:55,mithat_altay,@Turkcell merhaba turkcell super online geçmek istiyoruz da bulunduğumuz yerde kaç mbps hız alabiliriz ?,4
1587299600000,2020-04-19,15:33:20,ebrukanat60,Eminim öyledir 🥰,4
1587299498000,2020-04-19,15:31:38,fenerligakgo,@Turkcell seninle gurur duyuyor,4
1587299288000,2020-04-19,15:28:08,gozdekaravil1,Sen turkcelle şükret bence @TurkTelekom a geçte gör geçtiğim güne zaten.!!,4
1587298879000,2020-04-19,15:21:19,isimsiz06789358,Bende yeni siparis verdim hat üzerine turkcell kargoya notebooku kaç gün içinde verdi aynı zamanda hangi şehirde oturuyorsunuz özel olmuycaksa cevaplarmisiniz?,4
1587298560000,2020-04-19,15:16:00,faruukcakmak,Artık hiç bi şekilde çözüm bulamadım buradan yazmak geldi aklıma seneler önce kullandığım numaramı tekrar geri almak istiyorum fakat yardımcı olan bir kul çıkmadı bi el at turkcell abi @Turkcell,4
1587297945000,2020-04-19,15:05:45,horanwithsun,VSJSSJSBDISDBEJSBEKENSKEBOEK3 TURKCELL SENI CAGIRIO ASKM,4
1587297824000,2020-04-19,15:03:44,buusrakurtt,hocam turkcell grafik çalışmanız var mı,4
1587297802000,2020-04-19,15:03:22,askcrecep1,"Merhaba ben 
yaklaşık 2 aydan fazladır Turkcell'iyim ve faturalıyım.
Evime internet çekmeyi düşünüyorum, hal böyle olunca daha uygun bir pakete geçmem gerekiyor.
en uygun tarife hangisidir ve ben ona nasıl geçerim?
Acılan dönüş yapmanızı bekliyorum.

@TurkcellHizmet",4
1587297489000,2020-04-19,14:58:09,hugwithiarry,hattımı değiştirmeyi düşünüyorum da turkcell mi yoksa türk telekom mu daha iyi? (şu an vodafoneluyum kalsam mı onu da bilmiyorum),4
1587297367000,2020-04-19,14:56:07,helladelaspon,Bu sonuclar normal mi anlamıyorum bunlardan ama internette dolasimdayken sosyal medyada falan yavas ya yuklenme sorunu falan var 4.5g kullaniyorum bu arada  @TurkcellHizmet @Turkcell  pic.twitter.com/Z3x8DOjnr6,4
1587297328000,2020-04-19,14:55:28,turkishvader,Sayın @Turkcell  evde kaldığımız bu zamanlarda  evimde internet olmadığı için mobil interneti kullanıyorum artık onuda kullanamayacağım ücretsiz internet verseniz çok makbule geçer #EvdeHayatVar,4
1587297087000,2020-04-19,14:51:27,electrocom_,"Hafta sonları hazır her yer boş iken altyapı çalışmalarına hız vermeniz mümkün değil midir acaba? Belediyelerin bu durumda kazı izni için büyük bir sorun çıkarmayacağını düşünmekteyim.
@TurkTelekom @Turkcell @VodafoneTR @turktelekomint @VodafoneDestek @TurkcellHizmet",4
1587296799000,2020-04-19,14:46:39,acsancar,UpCall uygulaması efsanedir abi @Turkcell,4
1587296490000,2020-04-19,14:41:30,minikcivcivic,Taahütüm bitsin turkcell e geçeceğim o güne kadar bana dayanma gücü ver allahım,4
1587296265000,2020-04-19,14:37:45,karaaliogluo,sponsor olalım hanımefendiye @Turkcell @VodafoneTR @TurkTelekom,4
1587296100000,2020-04-19,14:35:00,niyazisele,Çok teşekkür ederim @Turkcell cim. Hemen formu dolduracağım.,4
1587295552000,2020-04-19,14:25:52,doganhasan64,Ben taşınabilir internet almak istiyorum ama önce bilgi almam lazım.  Beni arayabilir mısınız? @Turkcell @TurkcellHizmet,4
1587295108000,2020-04-19,14:18:28,samircananik_,@VodafoneTR Pişmanlıktır!! Hattımı @Turkcell 'e taşıyacağım.,4
1587295092000,2020-04-19,14:18:12,hazaraksoyy,İnternetin azaldı aq bipten millete toplu mesaj atıyom beleş internet gelsin diye bip indirin. @Turkcell,4
1587294941000,2020-04-19,14:15:41,ezgislu,"ihtiyaci olanlarin intte ulasmasi icin ucretini bile indirmeyen turkcell salla kazandan kazandigin seyi birisine hediye etme ozelligi getirmis
kazandigim sacma sapan yerde gecerli 1gb int isteyen salak var mi",4
1587294755000,2020-04-19,14:12:35,smail23291458,"@Turkcell Dijital mağazanıza acaba ''Sennheiser Momentum True Wireless 2'' ürün gelecek mi ? bekliyoruz. 
Websitesindeki ürününüz ESKİ. Bir kaç ay oldu normalde gelirdi. Yeni ürün ile ilgili bir bilgilendirme yapsanız.",4
1587293606000,2020-04-19,13:53:26,memduh_kocak,@Turkcell @TurkcellHizmet bu yazılanlar ile ilgili bir şeyler söylemek ister misiniz. Söylemelisiniz  pic.twitter.com/tGYZE2ain3,4
1587293557000,2020-04-19,13:52:37,egedenhikayeler,Bugüne kadar kullandığım en iyi okuma uygulaması @dergilik diyebilirim.@Turkcell abonelerine ücretsiz olması ayrı güzel. Umarım bozulmaz ve ücretsiz kalmaya devam eder. Sırf bu yüzden bile Turkcell’i olmayan abone olur.,4
1587293458000,2020-04-19,13:50:58,emirinc01,Keske duymasaydin onuda 😂😂 hepsi bos turkcell iyiydi bi ara onuda bozdular,4
1587293304000,2020-04-19,13:48:24,ykarabogaa,Benim iş yerinde Turkcell anlayışlı arada bir çekiyor interneti hakkını yemeyim,4
1587293302000,2020-04-19,13:48:22,hatigan,Çemberlitaş ve Beyazıt mağazalarınız cuma günü kapalıydı neden acaba?,4
1587292441000,2020-04-19,13:34:01,sucrossdresser,Turkcell Tl paketim bitti yardim edebilecek arkadaşlar özelden bana yardım edeceğim desin ? Dakika sms cb lazım? lütfen,4
1587292362000,2020-04-19,13:32:42,niyazisele,@Turkcell cim eve internet bağlatmak istiyorum. Ama taahhüt vermeyeceğim. @TurkTelekom yüzünden sinir hastası oldum. Bana uygun fiyatta ve hızda intenet verir misin? Kotasız olacak ama. Bana bir güzellik yap. Sana en az 5 bin kişi bağlarım. Ne dersin?,4
1587291641000,2020-04-19,13:20:41,narutnaboc,"Bloğunuzda #Tcell analizini okudum. Elinize sağlık, ufak bir düzeltme yapmak isterim, müsaadenizle.
Turkcell ödeme sistemi PAYCELL’dir. PAYNET Arena’ya aittir. Saygılar...",4
1587291137000,2020-04-19,13:12:17,1bit1bayt,Olsun olsun aza kanaat etmeyen çoğu bulamaz diyorum. pic.twitter.com/vL6RVDrR0R,4
1587290647000,2020-04-19,13:04:07,semayesilsancak,@TurkcellHizmet Salla kazan üzerinden kazanılan hediye GB farklı bir TURKCELL abonesine hediye edilebiliyor ❤️ aşırı güzel bir uygulama olmuş gerçekten çok beğendim teşekkürler Turkcell arada sırada çıldırtsanda kaliten kaçınılmaz 👌🏼,4
1587290452000,2020-04-19,13:00:52,arvennn9,11 gündür internet bağlamıyor..Operatörleri çemkiriyor.Sikayet aç diyorum yalandan açıcaz diyorlar açmamışlar daha ne olabilirki...Sözleşme bitsin Turkcell evde internete geçeceğim.Bir de salak gibi biri şikayet hakkınız yok der biri mağdur değilsiniz der neyse sinirlenmeyeceğim,4
1587289789000,2020-04-19,12:49:49,bulutemre10,@Turkcell bizim bi internet bağlama işi vardı n’aptınız baboli?,4
1587289318000,2020-04-19,12:41:58,taskinarslann,Yok mu böyle şeyler  @Turkcell  pic.twitter.com/hJ6BkILPNZ,4
1587289304000,2020-04-19,12:41:44,elemrah,@VodafoneDestek üzüntünüz geçmediyse Turkcell'den yardım isteyin. Bir türlü üzülmüyorlar.  pic.twitter.com/fY60iQZEo9,4
1587289224000,2020-04-19,12:40:24,elemrah,"@VodafoneDestek hala üzgünsünüz, bu konuda Turkcell'den yardım alabilirsiniz. Daha organizeler ve sistemleri üzgün değil.",4
1587288432000,2020-04-19,12:27:12,semih51521245,sundugunuz bu internete ayda 80 tl oduyoruz @TurkcellHizmet @Turkcell @SuperYardim pic.twitter.com/RtuziNqd22,4
